"Story","Title","Result","Date","Stability","Duration (s)"
"Automatizacion de Elements -> Web Tables","Ingresar a Elements -> Web Tables de la página web","FAILURE","2022-12-05T22:13:45.588691-05:00[America/Bogota]","0.0","75.16"
