"Story","Title","Result","Date","Stability","Duration (s)"
"Automatizacion de Alerts, Frame & Windows","Automatizar funcionalidades de Alerts, Frame & Windows -> Alerts","ERROR","2022-12-19T20:17:48.8269003-05:00[America/Bogota]","0.0","61.74"
