"Story","Title","Result","Date","Stability","Duration (s)"
"Automatizacion de Widgets -> Date Picker","Automatizar funcionalidades de Widgets -> Date Picker","ERROR","2022-12-13T19:01:06.5933136-05:00[America/Bogota]","0.0","18.86"
