"Story","Title","Result","Date","Stability","Duration (s)"
"Automatizacion de Alerts, Frame & Windows","Automatizar funcionalidades de Alerts, Frame & Windows -> Alerts","ERROR","2022-12-14T19:52:51.6011515-05:00[America/Bogota]","0.0","26.02"
