"Story","Title","Result","Date","Stability","Duration (s)"
"Automatizacion de Widgets -> Date Picker","Automatizar funcionalidades de Widgets -> Date Picker","PENDING","2022-12-07T18:40:58.499941-05:00[America/Bogota]","0.0","0.42"
